"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
2.82705391895541e-53,0.47003671181756,0.481,0.242,3.97625133701078e-49,"9","EIF64"
3.37875241530359e-53,0.578715309980909,0.244,0.097,4.75221527212449e-49,"9","ADPGK1"
1.2615150995974e-52,0.792431409636872,0.644,0.449,1.77432098758375e-48,"9","IFIT31"
2.10813975241785e-52,0.589576891362825,0.227,0.088,2.9650985617757e-48,"9","PANK21"
3.85408935964966e-52,0.777986703760964,0.19,0.068,5.42077668434725e-48,"9","DNASE22"
4.58827323727825e-52,0.440094701957339,0.916,0.674,6.45340630823186e-48,"9","MYL12A4"
4.98632240710028e-52,1.00870856982957,0.129,0.038,7.01326246558654e-48,"9","NAAA"
8.69127634039687e-52,0.339755096248161,0.465,0.227,1.22242801727682e-47,"9","NDFIP13"
1.93616637971896e-51,0.454618828796513,0.887,0.63,2.72321801307472e-47,"9","ITM2B4"
2.08966378514444e-51,0.397887442902747,0.329,0.146,2.93911211380565e-47,"9","ZFAND62"
2.27281557833857e-51,0.483023318999221,0.316,0.14,3.19671511093319e-47,"9","TSG1012"
2.44346491188147e-51,0.944186957669638,0.151,0.049,3.43673339856128e-47,"9","NCKAP1L1"
3.04910794164294e-51,0.365673479206299,0.367,0.169,4.2885703199208e-47,"9","SH3BGRL5"
9.02410688474452e-51,0.980373229679266,0.118,0.034,1.26924063333932e-46,"9","TACC11"
1.59050587685734e-50,0.384408304732102,0.4,0.19,2.23704651579985e-46,"9","EVI2B1"
1.88813505775625e-50,0.394398698006211,0.683,0.375,2.65566195873417e-46,"9","TMEM50A4"
3.69859699866451e-50,0.941688414910063,0.207,0.081,5.20207667862163e-46,"9","MBOAT72"
3.80607796787679e-50,0.743804554125059,0.212,0.083,5.35324866181871e-46,"9","UBE2E12"
4.43547973085206e-50,0.444381983388705,0.323,0.146,6.23850224144342e-46,"9","NECAP22"
5.35355857502439e-50,0.485327895390269,0.323,0.146,7.5297801357718e-46,"9","ABRACL3"
7.47306045309966e-50,0.526517278539316,0.251,0.104,1.05108595272847e-45,"9","SKIL2"
9.47676387547951e-50,0.619429875483003,0.155,0.051,1.33290683908619e-45,"9","CKS1B4"
1.07959887066871e-49,1.50608877520733,0.102,0.027,1.51845581159554e-45,"9","TGM12"
1.27401868375137e-49,0.468713579779973,0.286,0.124,1.7919072786963e-45,"9","GLIPR24"
1.27762752629863e-49,0.975001812051279,0.751,0.6,1.79698311573903e-45,"9","ISG152"
1.3853485814069e-49,0.840036884958467,0.155,0.052,1.9484927797488e-45,"9","ARMCX61"
1.46081417993956e-49,0.36817793685101,0.343,0.156,2.054635144085e-45,"9","CBX3"
1.66522245168892e-49,0.820384915878134,0.196,0.074,2.34213537830046e-45,"9","PDLIM72"
3.27606894426381e-49,1.16663912567293,0.135,0.043,4.60779097010705e-45,"9","CD1512"
3.76173472471127e-49,0.384697193253936,0.437,0.216,5.2908798903064e-45,"9","DEK3"
7.10715614870373e-49,0.470355370748533,0.275,0.118,9.99621512315179e-45,"9","TAP23"
7.53183934666865e-49,0.8640076937365,0.163,0.057,1.05935320410895e-44,"9","CNPPD11"
1.544665357209e-48,0.880202699250963,0.152,0.051,2.17257182491446e-44,"9","TMBIM12"
1.57704683949416e-48,0.839326731440129,0.125,0.038,2.21811637974853e-44,"9","RNF146"
1.72547629566626e-48,0.694931801887375,0.171,0.061,2.4268824098546e-44,"9","MTMR141"
1.85340063254814e-48,1.11045245206473,0.148,0.05,2.60680798967895e-44,"9","SNN2"
4.00062714625026e-48,0.544609223248075,0.222,0.089,5.62688208120099e-44,"9","MTPN3"
4.57108028695451e-48,0.41305849182731,0.292,0.128,6.42922442360152e-44,"9","HBP11"
8.7767873678846e-48,1.09668885461627,0.143,0.047,1.23445514329297e-43,"9","ODF3B2"
9.25963269181451e-48,1.14171150001278,0.153,0.053,1.30236733810371e-43,"9","SDSL3"
9.25992448201128e-48,0.462385567168693,0.32,0.147,1.30240837839489e-43,"9","TMEM2194"
9.56041814760272e-48,1.12437309822255,0.106,0.03,1.34467281246032e-43,"9","FAM110A"
1.13218611611438e-47,0.353697263343892,0.425,0.21,1.59241977231487e-43,"9","NFE2L23"
2.55437921479343e-47,1.25137264805221,0.16,0.057,3.59273436560695e-43,"9","TFEC3"
7.49174268996831e-47,0.965426330233012,0.13,0.041,1.05371360934404e-42,"9","ETNK11"
7.63099505150182e-47,1.16739942590472,0.134,0.043,1.07329945399373e-42,"9","COL4A3BP"
7.82835568105896e-47,0.348365176642411,0.518,0.273,1.10105822654094e-42,"9","CHMP52"
8.00299485794682e-47,0.709414631419473,0.154,0.053,1.12562122677022e-42,"9","C1GALT1C11"
9.19356752686949e-47,0.594731228312567,0.197,0.075,1.29307527265419e-42,"9","MPC11"
1.05186220471234e-46,0.971773440484135,0.121,0.037,1.47944419092791e-42,"9","DOK1"
1.80742035043436e-46,1.02737482842348,0.11,0.032,2.54213672288593e-42,"9","HK1"
2.55455121582574e-46,0.590329401106786,0.232,0.097,3.59297628505891e-42,"9","RAB5A4"
2.93077267439972e-46,0.624076703923336,0.223,0.091,4.12213176654321e-42,"9","TNIP13"
6.01980625182457e-46,0.685752784888606,0.285,0.131,8.46685749319125e-42,"9","SPATS2L1"
7.68370618141672e-46,0.373121546083691,0.431,0.218,1.08071327441626e-41,"9","LSP13"
9.55480767522256e-46,0.56679492525124,0.199,0.077,1.34388369952005e-41,"9","TNFRSF14"
1.13077866324047e-45,0.943606187509746,0.127,0.04,1.59044018984772e-41,"9","DYNC1LI11"
1.22800407853163e-45,0.266230039002802,0.474,0.241,1.72718773645474e-41,"9","TAX1BP11"
2.48408555092415e-45,1.09518661602811,0.166,0.062,3.49386632737482e-41,"9","ENG2"
2.70701587126762e-45,0.47669604409914,0.341,0.164,3.8074178229379e-41,"9","UBE2A3"
3.23449208368403e-45,0.355678064854704,0.724,0.438,4.54931311570159e-41,"9","DRAP13"
3.58974405402558e-45,0.628930407673553,0.206,0.082,5.04897501198698e-41,"9","CHMP32"
3.63879978415134e-45,1.43150258551521,0.102,0.029,5.11797189640886e-41,"9","AGPAT21"
5.49761809813126e-45,0.655596015196009,0.184,0.07,7.73239985502161e-41,"9","DAPP15"
6.3143683235637e-45,0.364925383466098,0.981,0.846,8.88115904709235e-41,"9","TMSB102"
6.63192891604376e-45,0.724564991871672,0.163,0.059,9.32780802041555e-41,"9","C3orf382"
9.6079809606444e-45,0.480506511361518,0.327,0.156,1.35136252211463e-40,"9","H2AFY4"
1.27987247258063e-44,0.291005331627053,0.502,0.262,1.80014063268465e-40,"9","MAP1LC3B3"
2.04388688914713e-44,0.462575052182395,0.336,0.161,2.87472690958544e-40,"9","CIR12"
2.27546607289909e-44,0.626200153268351,0.294,0.137,3.20044303153257e-40,"9","IRF21"
3.62291391417271e-44,0.887781582390458,0.119,0.037,5.09562842028391e-40,"9","LMO4"
5.15672011996304e-44,0.392720520521266,0.359,0.175,7.25292684872802e-40,"9","PARP145"
5.40381669437504e-44,0.489743272044046,0.29,0.133,7.60046818063849e-40,"9","OAS22"
6.73625454563198e-44,0.321316191924421,0.969,0.766,9.47454201843138e-40,"9","SERF23"
9.53938866166595e-44,0.890538964692104,0.145,0.05,1.34171501526332e-39,"9","PABPC41"
1.01696830748886e-43,1.09692522833263,0.141,0.049,1.43036592448308e-39,"9","MPEG13"
1.35069337731393e-43,0.276685839724461,0.286,0.127,1.89975023519204e-39,"9","RASSF52"
1.4195885553748e-43,0.513193642181544,0.306,0.144,1.99665130313466e-39,"9","SPCS33"
2.06404989488446e-43,0.343206036929593,0.27,0.119,2.90308617715499e-39,"9","PTP4A24"
4.79883520694274e-43,0.607353172960707,0.229,0.097,6.74956171856496e-39,"9","C4orf482"
7.50410576607255e-43,0.317783417481226,0.51,0.302,1.0554524759981e-38,"9","RSAD22"
9.57371767910768e-43,0.35665899159886,0.316,0.149,1.34654339156649e-38,"9","RAB2A3"
1.15470159974901e-42,0.255873342808981,0.338,0.16,1.62408780004699e-38,"9","ATP1A11"
1.19239771373859e-42,0.408323151516372,0.253,0.111,1.67710738437333e-38,"9","HSD17B11"
1.62524181524746e-42,0.293967564985336,0.16,0.059,2.28590261314555e-38,"9","IL1B2"
1.73662304814342e-42,0.266571244660436,0.301,0.14,2.44256031721372e-38,"9","OSER11"
1.77769162181725e-42,1.01838045588959,0.142,0.05,2.50032326608597e-38,"9","SWAP705"
1.81308467249183e-42,0.313836203476888,0.324,0.154,2.55010359185975e-38,"9","WASF2"
2.08125602358152e-42,0.64811407170488,0.147,0.052,2.9272865971674e-38,"9","RNFT1"
2.41483906427053e-42,1.00438669091334,0.113,0.035,3.39647114389649e-38,"9","DIAPH1"
2.63999118166048e-42,0.932990406630371,0.148,0.053,3.71314759700547e-38,"9","NIPSNAP3A2"
2.68724653080012e-42,0.341192652281295,0.507,0.272,3.77961224557037e-38,"9","CAPZB1"
7.55032137576185e-42,0.555578978243039,0.19,0.076,1.0619527015009e-37,"9","ADPRHL22"
8.46790726229432e-42,0.654158706745054,0.147,0.052,1.1910111564417e-37,"9","ST3GAL51"
1.00053006023632e-41,1.19440722747769,0.181,0.074,1.40724552972239e-37,"9","LGMN3"
1.11709963201671e-41,1.03400689736924,0.127,0.043,1.5712006324315e-37,"9","MIR3945HG1"
1.35809074190053e-41,0.623166424870713,0.187,0.075,1.91015462848309e-37,"9","PTTG1IP2"
2.54841210307267e-41,0.388495992304354,0.308,0.147,3.5843416229717e-37,"9","WDR13"
2.62616354118833e-41,0.277562367733044,0.341,0.163,3.69369902068138e-37,"9","PPP1R111"
2.85091258203176e-41,0.857606760152166,0.136,0.047,4.00980854662768e-37,"9","UBE2J11"
4.18008243758276e-41,0.568667756953144,0.219,0.093,5.87928594846016e-37,"9","PGLS3"
6.12192388892315e-41,0.54953645488209,0.19,0.077,8.61048594977041e-37,"9","FKBP43"
6.32489402604161e-41,0.979024682638703,0.115,0.037,8.89596344762752e-37,"9","ETV61"
9.16167517989634e-41,0.360510080530184,0.41,0.212,1.28858961405242e-36,"9","SRI2"
9.44672874587467e-41,0.486962478204925,0.205,0.085,1.32868239810727e-36,"9","AZI21"
2.27585212723914e-40,0.865994860330068,0.116,0.038,3.20098601696185e-36,"9","NUMB"
2.82842021633309e-40,1.06422964783102,0.121,0.04,3.97817303427249e-36,"9","HEBP12"
3.15616901860609e-40,0.642082946490981,0.167,0.064,4.43915172466947e-36,"9","CYB5R32"
3.68008990820411e-40,0.502318182919525,0.164,0.063,5.17604645588908e-36,"9","CTSA1"
7.20981029312954e-40,0.497954289196669,0.233,0.103,1.01405981772867e-35,"9","ARPC43"
9.01926234125044e-40,0.610322515676541,0.177,0.07,1.26855924829687e-35,"9","ETV71"
1.23678218875647e-39,0.453838772753994,0.24,0.108,1.73953414848598e-35,"9","SUMO33"
1.2752700332455e-39,0.769777622129957,0.132,0.046,1.79366730175979e-35,"9","CDKN2D2"
1.38827959462202e-39,0.638396817393374,0.251,0.116,1.95261524983587e-35,"9","INSIG14"
1.55453455753879e-39,0.450626012261682,0.257,0.116,2.18645285517831e-35,"9","CLTB2"
2.30031480632854e-39,0.955287730455429,0.116,0.038,3.23539277510109e-35,"9","NAPRT1"
2.32089926351526e-39,0.717319389719662,0.136,0.048,3.26434481413421e-35,"9","CAT1"
2.35639921176162e-39,0.462863118083752,0.292,0.14,3.31427549134272e-35,"9","MIEN12"
2.40516701101271e-39,0.28219352625867,0.999,0.998,3.38286740098938e-35,"9","TMSB4X4"
4.18964330317573e-39,1.01101730290271,0.106,0.033,5.89273330591666e-35,"9","STX12"
4.30363985562332e-39,0.430441994334568,0.237,0.105,6.0530694569342e-35,"9","UCP25"
4.77867134005768e-39,0.259482751267808,0.431,0.225,6.72120123979112e-35,"9","RNF2132"
6.44878929161436e-39,0.512248600529574,0.158,0.06,9.0702221386556e-35,"9","GGA1"
1.31583983195068e-38,0.405659010023157,0.204,0.086,1.85072872363864e-34,"9","TMEM1404"
1.32069635448168e-38,0.36961505582783,0.285,0.135,1.85755942257848e-34,"9","GTF2B2"
1.59695558278014e-38,0.27183835261121,0.694,0.398,2.24611802718026e-34,"9","PSMB34"
1.84981609006729e-38,0.409588117388269,0.328,0.163,2.60176633067964e-34,"9","ACTR23"
1.94100671934147e-38,0.657447287677637,0.16,0.062,2.73002595075377e-34,"9","IQGAP12"
2.59996888488423e-38,0.537732663885248,0.201,0.085,3.65685623658966e-34,"9","TRIM691"
2.91472161418036e-38,0.378232328999967,0.249,0.113,4.09955595034468e-34,"9","AKAP133"
4.3481128568866e-38,0.338231444279333,0.27,0.127,6.11562073321101e-34,"9","APLP22"
4.38795656642708e-38,0.938393624614795,0.119,0.041,6.17166091067968e-34,"9","STK38L1"
1.01708518840594e-37,0.33179471395947,0.411,0.217,1.43053031749295e-33,"9","RHEB4"
1.49228022046746e-37,0.41662900037177,0.271,0.128,2.09889213008749e-33,"9","SAMHD13"
1.88782870450426e-37,0.334522169039458,0.308,0.151,2.65523107288524e-33,"9","AP3S12"
2.56601455051852e-37,0.979084063035046,0.102,0.032,3.6090994653043e-33,"9","PKN1"
2.70887536260369e-37,0.294275137373321,0.661,0.381,3.8100331975021e-33,"9","SNX34"
3.05190866984775e-37,0.309982980473105,0.844,0.596,4.29250954414085e-33,"9","HSPA83"
3.79119576236508e-37,0.671606006555719,0.125,0.044,5.33231683976649e-33,"9","GUSB1"
5.95520404525574e-37,0.290250784171903,0.257,0.118,8.3759944896522e-33,"9","LSM63"
7.80224835054706e-37,0.32107498990367,0.47,0.255,1.09738623050444e-32,"9","ELOB"
9.84178031773786e-37,0.830891007049774,0.128,0.046,1.38424640168983e-32,"9","CASP7"
1.05001944367801e-36,0.644925382652408,0.115,0.039,1.47685234753313e-32,"9","MED29"
1.86552419278871e-36,1.05548125517291,0.107,0.035,2.62385977715733e-32,"9","RNF19B2"
2.16386778758446e-36,0.380310275505845,0.229,0.103,3.04348004323755e-32,"9","OGFR1"
2.75098893913511e-36,0.719851730754269,0.132,0.048,3.86926594289353e-32,"9","PFKL1"
3.00708530231828e-36,0.599346225416518,0.132,0.048,4.22946547771066e-32,"9","USB1"
3.0324604413001e-36,0.25576956887656,0.583,0.33,4.2651556106886e-32,"9","TPI14"
3.5535410117514e-36,0.919647748131686,0.116,0.04,4.99805543302835e-32,"9","ACAA2"
4.60323781878123e-36,0.714263432104479,0.158,0.063,6.4744539921158e-32,"9","GLA4"
5.60489329413246e-36,0.821455763146975,0.128,0.046,7.8832824181973e-32,"9","PCBD13"
5.69066211816925e-36,0.543089474789279,0.188,0.08,8.00391626920505e-32,"9","JOSD23"
6.18637313558107e-36,0.319821167817333,0.368,0.191,8.70113381519478e-32,"9","SCAND11"
6.54736371967755e-36,0.594074661289763,0.202,0.089,9.20886707172647e-32,"9","CYB5R42"
8.46080022251592e-36,0.29043910488584,0.373,0.194,1.19001155129686e-31,"9","AP2S12"
8.85033020852792e-36,0.634207330705028,0.128,0.046,1.24479894382945e-31,"9","TADA3"
1.23137950887369e-35,0.921902865292735,0.101,0.032,1.73193527923084e-31,"9","SIPA1L1"
1.31886435604493e-35,0.971388003141504,0.103,0.034,1.8549827167772e-31,"9","MIIP1"
1.34318784790294e-35,0.411387692415339,0.3,0.149,1.88919370807548e-31,"9","SELENOW"
1.44402982074581e-35,0.650619626339161,0.164,0.067,2.03102794287898e-31,"9","STAT22"
1.48373880584527e-35,0.359148723725701,0.317,0.159,2.08687863042137e-31,"9","PSENEN3"
1.49210610825227e-35,0.556253589435589,0.163,0.066,2.09864724125682e-31,"9","PLEKHF21"
1.70674584791362e-35,0.801900823208296,0.148,0.058,2.40053803509051e-31,"9","STARD3NL2"
3.74485202968528e-35,0.489536410751116,0.124,0.044,5.26713437975235e-31,"9","CARD8"
5.90975879913598e-35,0.278471877173703,0.386,0.206,8.31207575098475e-31,"9","BAX3"
9.69502225869633e-35,0.293805723593418,0.292,0.144,1.36360488068564e-30,"9","PARP92"
9.78548293035788e-35,0.584874962906573,0.168,0.069,1.37632817415484e-30,"9","USP30-AS11"
1.18532633820241e-34,0.778193462850093,0.103,0.034,1.66716149468169e-30,"9","HMG20B"
1.32797152304814e-34,0.324009618425833,0.233,0.108,1.86779194716721e-30,"9","TSC22D41"
1.69265336622995e-34,0.514238880602417,0.128,0.047,2.38071695960243e-30,"9","FBXL5"
2.47199508462912e-34,0.768412666045843,0.142,0.055,3.47686108653086e-30,"9","PML1"
2.93235310532552e-34,0.6005534181779,0.134,0.05,4.12435464264034e-30,"9","TES"
3.34116644711495e-34,1.00404682130685,0.136,0.053,4.69935060786718e-30,"9","ADM2"
4.36554115625307e-34,0.901135742096338,0.118,0.042,6.14013363626994e-30,"9","SLC6A62"
4.4972590317038e-34,0.336190325193766,0.214,0.097,6.3253948280914e-30,"9","COMMD73"
1.03054996462503e-33,0.444805066250073,0.207,0.094,1.4494685252451e-29,"9","TOP14"
1.34589705052719e-33,0.896467677012345,0.123,0.046,1.89300420156649e-29,"9","CKAP42"
1.74242817359429e-33,0.382535951903049,0.223,0.103,2.45072522616037e-29,"9","PSMB10"
1.75842588533765e-33,0.294770816026974,0.929,0.678,2.4732260077274e-29,"9","TMBIM63"
3.82913860561615e-33,0.342468024905815,0.419,0.235,5.38568344879911e-29,"9","MX22"
4.0681442405235e-33,0.534372144808624,0.167,0.07,5.7218448742963e-29,"9","CDC733"
4.35439809426618e-33,0.324480380449472,0.225,0.104,6.12446091958539e-29,"9","VPS352"
4.48131302887152e-33,0.513211691163876,0.206,0.094,6.30296677510779e-29,"9","ORAI23"
1.19718524251961e-32,0.823086547037997,0.102,0.035,1.68384104360383e-28,"9","SPTSSA"
1.8690540648976e-32,0.491585580167871,0.249,0.122,2.62882454227848e-28,"9","NANS4"
2.02942679763443e-32,0.444390812745632,0.208,0.096,2.85438879087283e-28,"9","TWF22"
2.21402622239781e-32,0.674182887386657,0.127,0.048,3.11402788180253e-28,"9","ATXN3"
2.40398400807848e-32,0.840441764080525,0.111,0.04,3.38120350736239e-28,"9","ACAP2"
3.09639310637552e-32,0.56571117125192,0.139,0.055,4.35507690411717e-28,"9","MCMBP1"
3.43335530260215e-32,0.886709903457175,0.134,0.053,4.82901423310993e-28,"9","IL13RA12"
3.93631288583793e-32,0.271070269886373,0.229,0.107,5.53642407393105e-28,"9","CCDC90B1"
4.74294790771666e-32,0.363731241267224,0.305,0.158,6.67095623220349e-28,"9","RNF1143"
4.98981665418322e-32,0.299354482000818,0.903,0.628,7.01817712410869e-28,"9","CFL13"
5.08809504613464e-32,0.472457753380282,0.184,0.081,7.15640568238837e-28,"9","OAZ22"
7.26781576274879e-32,0.309936100973284,0.203,0.093,1.02221828703062e-27,"9","LARP7"
7.43286955600326e-32,0.646533668206403,0.114,0.041,1.04543310305186e-27,"9","BCAP291"
9.02191301545707e-32,0.524857893939367,0.133,0.052,1.26893206562404e-27,"9","ARHGAP251"
1.54645635522376e-31,0.380767057735596,0.412,0.238,2.17509086362222e-27,"9","USP182"
1.77206576879319e-31,0.561884641388998,0.182,0.081,2.49241050380763e-27,"9","SERPINB94"
2.11784920708033e-31,0.455766615824326,0.142,0.057,2.97875490975849e-27,"9","DRAM2"
2.44415064189857e-31,0.295393984136487,0.26,0.129,3.43769787783034e-27,"9","ACTR101"
2.86062203007006e-31,0.423037714794287,0.21,0.098,4.02346488529354e-27,"9","PARP122"
3.10734931659504e-31,0.584857445540707,0.161,0.068,4.37048681379092e-27,"9","DHX582"
3.17398340886828e-31,0.538801670428275,0.205,0.096,4.46420766457324e-27,"9","VRK22"
5.30310262551136e-31,0.39531229798046,0.188,0.084,7.45881384278173e-27,"9","PPP2R3C"
6.23166335926897e-31,0.948174999815942,0.112,0.041,8.76483451481181e-27,"9","DSE2"
7.32434314821715e-31,0.291817335792606,0.292,0.15,1.03016886379674e-26,"9","SPG212"
7.70241075619744e-31,0.431521067483773,0.167,0.072,1.08334407285917e-26,"9","TGOLN21"
8.98729780009791e-31,0.414155739213579,0.239,0.117,1.26406343558377e-26,"9","DNAJC154"
1.56331351092917e-30,0.646157666941312,0.126,0.049,2.19880045312188e-26,"9","ACTR1A"
2.67005834074915e-30,0.275054107674004,0.184,0.081,3.75543705626368e-26,"9","MTHFS1"
3.94718088183528e-30,0.42986291819038,0.138,0.056,5.55170991030133e-26,"9","TRIM21"
4.33702213560907e-30,0.555668942823992,0.187,0.086,6.10002163373415e-26,"9","PTGER22"
4.37457034286745e-30,1.05520692927642,0.131,0.053,6.15283318724307e-26,"9","CPVL2"
4.53814054307734e-30,0.532042776850026,0.208,0.099,6.38289467383828e-26,"9","SPART3"
6.58260826258668e-30,0.303471840164319,0.362,0.199,9.25843852132817e-26,"9","CAST1"
9.72288489713329e-30,0.276011680535699,0.229,0.11,1.3675237607818e-25,"9","PSMC23"
1.16986651285813e-29,0.369071434576436,0.14,0.057,1.64541725033496e-25,"9","GYG11"
1.61810505633753e-29,0.675537518793516,0.203,0.098,2.27586476173874e-25,"9","CREG12"
1.95775679399749e-29,1.09766679577699,0.106,0.04,2.75358493075747e-25,"9","SLC43A33"
2.14898576575407e-29,0.67913300306663,0.12,0.047,3.02254847953311e-25,"9","NCOA71"
2.15746590012551e-29,0.497099678241756,0.15,0.064,3.03447578852653e-25,"9","SMS2"
2.25747899806563e-29,0.999079023727263,0.12,0.047,3.17514421077931e-25,"9","CTNNA12"
3.04286992437695e-29,0.881419119570235,0.102,0.037,4.27979654863618e-25,"9","ZNF106"
3.28322524618393e-29,0.692461318057517,0.17,0.077,4.61785630875769e-25,"9","DUSP62"
3.46227402206195e-29,0.49952816136589,0.171,0.077,4.86968841203014e-25,"9","C1orf1222"
3.64908307298873e-29,0.49615229158331,0.115,0.044,5.13243534215865e-25,"9","GTF2I1"
9.13863378996582e-29,0.348127797345026,0.215,0.103,1.28534884255869e-24,"9","CNPY35"
1.23252607583034e-28,0.459698845506638,0.115,0.044,1.73354792565538e-24,"9","CELF1"
1.37848102539e-28,0.379581329316973,0.167,0.074,1.93883356221103e-24,"9","FNIP1"
1.52317343023859e-28,0.541471867873011,0.175,0.081,2.14234342963058e-24,"9","TLN14"
1.58135314987563e-28,0.941810570466156,0.11,0.042,2.22417320530007e-24,"9","DUSP52"
2.16302525942382e-28,0.263085112441467,0.23,0.114,3.0422950273796e-24,"9","DERL12"
2.35815648411383e-28,0.352332207472613,0.167,0.074,3.31674709490611e-24,"9","SZRD13"
2.82201789975537e-28,0.317403705933337,0.18,0.082,3.96916817600592e-24,"9","CALCOCO2"
2.87256575240241e-28,0.500118072901273,0.129,0.052,4.040263730754e-24,"9","ARL4A1"
2.98996015496465e-28,0.978062449087693,0.102,0.037,4.20537895795778e-24,"9","SERPINB81"
3.54361497819146e-28,0.465200917936562,0.137,0.057,4.98409446682629e-24,"9","PCMTD11"
4.78150686967555e-28,0.316535041107228,0.177,0.08,6.72518941219866e-24,"9","TM2D32"
7.26442174497499e-28,0.253093676827367,0.229,0.114,1.02174091843073e-23,"9","BNIP3L2"
9.9508725732347e-28,0.388590373153362,0.252,0.131,1.39959022742546e-23,"9","ATOX13"
1.09503315021608e-27,0.848515977770466,0.128,0.053,1.54016412577892e-23,"9","IL271"
1.78043352265134e-27,0.365384826054016,0.143,0.061,2.50417974960911e-23,"9","C1GALT11"
